CUST_CODE,TOTAL_SALES,TOTAL_VISIT
CUST0000642605,964.2699999999996,114
CUST0000642691,1.95,1
CUST0000642749,183.07999999999993,23
CUST0000643023,18.54,2
CUST0000643072,1273.5299999999984,84
CUST0000643095,934.7500000000005,187
CUST0000643107,1200.9399999999973,61
CUST0000643225,3428.560000000018,254
CUST0000643410,1194.5600000000004,66
CUST0000643423,37.6,2
CUST0000643482,329.8499999999999,15
CUST0000643960,0.08,4
CUST0000644004,1480.2099999999987,84
CUST0000644243,118.65,43
CUST0000644550,76.70999999999997,31
CUST0000644552,32.42,1
CUST0000644632,3592.1199999999676,159
CUST0000644927,539.52,16
CUST0000645135,217.54000000000002,37
CUST0000645292,900.1999999999994,63
CUST0000645503,2.63,1
CUST0000645660,816.0499999999996,24
CUST0000645743,15.43,1
CUST0000645774,1034.899999999999,280
CUST0000646378,237.45999999999995,37
CUST0000646402,389.4499999999997,43
CUST0000646404,1324.070000000001,28
CUST0000646413,40.02,10
CUST0000646727,908.7300000000013,56
CUST0000646782,230.12,21
CUST0000646796,387.00999999999993,45
CUST0000646899,619.4999999999998,110
CUST0000647000,236.39999999999986,11
CUST0000647002,333.92000000000013,19
CUST0000647016,492.81,62
CUST0000647120,2375.189999999998,139
CUST0000647281,66.39,19
CUST0000647381,339.88,19
CUST0000647649,544.7699999999998,54
CUST0000647993,87.22999999999998,2
CUST0000648182,2636.1400000000117,71
CUST0000648398,2505.8399999999983,251
CUST0000648598,606.3,54
CUST0000648788,5455.560000000023,593
CUST0000649480,102.89999999999996,33
CUST0000649759,1901.7199999999975,111
CUST0000650053,54.879999999999995,11
CUST0000650230,524.87,48
CUST0000650255,75.59000000000002,11
CUST0000650512,75.08999999999999,9
CUST0000650694,143.1599999999999,31
CUST0000650723,26.14,2
CUST0000650760,10.309999999999999,4
CUST0000650784,3271.689999999993,199
CUST0000650810,486.21999999999963,41
CUST0000651171,348.16,40
CUST0000651261,980.2600000000009,121
CUST0000651826,2459.6399999999962,151
CUST0000652173,961.7199999999995,82
CUST0000652578,103.48999999999997,17
CUST0000652579,928.9600000000019,107
CUST0000652656,4.51,1
CUST0000652788,991.8099999999993,38
CUST0000653101,420.9,59
CUST0000653413,278.91999999999985,65
CUST0000653545,2567.209999999999,32
CUST0000654017,1480.999999999996,250
CUST0000654095,350.0499999999999,19
CUST0000654184,2899.5299999999943,121
CUST0000654492,1005.0400000000004,69
CUST0000654686,1005.9100000000001,47
CUST0000654951,622.73,63
CUST0000655015,998.7199999999997,47
CUST0000655152,49.160000000000004,4
CUST0000655437,1267.6999999999987,257
CUST0000655517,98.27000000000004,19
CUST0000655617,1247.8700000000001,197
CUST0000655620,5248.939999999997,505
CUST0000656130,2705.850000000005,100
CUST0000656319,2063.3999999999987,148
CUST0000656457,151.16999999999987,20
CUST0000656750,227.68,29
CUST0000656926,1255.2800000000009,82
CUST0000657147,21.08,5
CUST0000657173,4.5,1
CUST0000657423,4427.1300000000065,149
CUST0000657439,249.07999999999984,34
CUST0000657924,1632.1699999999985,138
CUST0000658002,37.98,1
CUST0000658225,477.2800000000004,33
CUST0000658490,1893.349999999984,228
CUST0000658589,3025.9199999999987,167
CUST0000658739,2649.859999999993,183
CUST0000659009,341.56999999999994,11
CUST0000659351,328.9899999999997,39
CUST0000659515,747.8500000000004,31
CUST0000659646,451.2599999999996,74
CUST0000659723,845.7900000000002,97
CUST0000659863,865.3500000000022,92
CUST0000660590,889.979999999999,73
CUST0000660742,805.5800000000004,43
CUST0000661598,1597.8400000000074,174
CUST0000661833,561.2599999999999,34
CUST0000662710,7.3500000000000005,1
CUST0000662729,148.92000000000002,14
CUST0000662876,637.45,63
CUST0000662970,750.2299999999993,139
CUST0000663137,7.880000000000001,2
CUST0000663881,624.5599999999998,52
CUST0000664070,445.09000000000003,37
CUST0000664278,1934.7599999999998,133
CUST0000664457,51.040000000000006,4
CUST0000664767,913.8900000000002,58
CUST0000664935,1311.6499999999992,38
CUST0000665019,1297.449999999997,142
CUST0000665049,988.1499999999986,81
CUST0000665227,1258.6499999999967,296
CUST0000665484,1374.9099999999992,123
CUST0000665542,60.63000000000002,15
CUST0000665835,1045.3200000000027,173
CUST0000665935,591.2999999999995,56
CUST0000666129,9.600000000000001,1
CUST0000666276,4056.909999999999,156
CUST0000666447,105.23,3
CUST0000667131,817.2900000000006,33
CUST0000667692,417.04999999999944,80
CUST0000667758,52.17,36
CUST0000668209,1405.8100000000006,131
CUST0000668226,10.57,3
CUST0000668892,743.4200000000001,46
CUST0000669138,1228.69,47
CUST0000669277,905.0599999999997,15
CUST0000669669,3.26,1
CUST0000669802,1541.7899999999977,186
CUST0000670072,1470.839999999997,75
CUST0000670118,321.5899999999998,53
CUST0000670191,1426.7099999999962,123
CUST0000670207,3242.2799999999975,424
CUST0000670504,1413.2799999999943,187
CUST0000670651,176.06,5
CUST0000670676,5441.459999999991,208
CUST0000670736,3301.6800000000053,76
CUST0000670740,8.74,1
CUST0000671085,4898.329999999981,222
CUST0000671159,47.98,3
CUST0000671253,3294.1300000000047,307
CUST0000671743,805.0199999999998,74
CUST0000672261,306.70000000000016,59
CUST0000672263,84.07,5
CUST0000672316,370.83000000000015,23
CUST0000672497,90.05999999999997,12
CUST0000672560,19.539999999999996,4
CUST0000672612,2913.780000000006,199
CUST0000672665,2332.6499999999987,77
CUST0000672930,30.979999999999997,1
CUST0000673066,239.05000000000004,12
CUST0000673133,11.39,2
CUST0000673197,1302.1399999999996,59
CUST0000673256,2068.7600000000034,126
CUST0000673736,204.0099999999999,67
CUST0000673744,29.340000000000007,4
CUST0000673939,7.74,3
CUST0000674288,1880.2199999999966,160
CUST0000674372,2.02,1
CUST0000674767,148.60000000000002,6
CUST0000674832,547.09,95
CUST0000675272,236.05999999999995,35
CUST0000675797,250.90999999999997,71
CUST0000675844,855.4500000000002,72
CUST0000676167,1684.1099999999913,456
CUST0000676446,75.91,16
CUST0000676746,1921.4600000000023,145
CUST0000676995,3701.5299999999966,146
CUST0000677070,3099.510000000014,293
CUST0000677237,1091.7700000000011,141
CUST0000677440,353.71999999999997,9
CUST0000677532,319.9200000000001,104
CUST0000678184,473.31999999999977,39
CUST0000678277,865.8799999999997,83
CUST0000678300,27.839999999999996,1
CUST0000678391,275.41999999999985,33
CUST0000679226,1778.1999999999755,336
CUST0000679415,811.9699999999995,64
CUST0000679706,3442.7900000000136,183
CUST0000679829,122.54000000000002,16
CUST0000679894,898.7500000000003,112
CUST0000680051,49.15999999999999,6
CUST0000680311,930.1200000000006,97
CUST0000680689,187.9600000000002,26
CUST0000680694,130.55000000000004,4
CUST0000680928,4852.519999999995,335
CUST0000680972,2457.5000000000014,115
CUST0000680983,1223.5199999999998,122
CUST0000681047,416.37000000000023,20
CUST0000681227,1941.0599999999972,136
CUST0000681735,1409.7299999999993,94
CUST0000681997,1141.6700000000026,65
CUST0000682110,38.370000000000005,2
CUST0000682120,1485.069999999999,49
CUST0000682138,3.1,1
CUST0000682212,2166.7799999999984,95
CUST0000682462,5806.150000000039,824
CUST0000682663,46.910000000000004,2
CUST0000682771,121.52999999999996,7
CUST0000683554,2616.4700000000207,287
CUST0000683624,507.4900000000003,95
CUST0000683937,576.6800000000003,42
CUST0000684188,12.150000000000002,1
CUST0000684245,30.499999999999996,16
CUST0000684627,1170.6499999999992,77
CUST0000684800,3970.6500000000015,274
CUST0000685699,41.33000000000001,9
CUST0000685886,5080.85999999999,382
CUST0000686045,76.46000000000001,4
CUST0000686158,1175.1899999999994,164
CUST0000686580,4463.760000000011,360
CUST0000687027,284.21000000000004,49
CUST0000687089,117.78000000000002,29
CUST0000687099,366.70000000000005,69
CUST0000687290,2313.3299999999936,143
CUST0000687529,276.45999999999975,34
CUST0000687717,324.16999999999973,57
CUST0000687859,85.66000000000001,22
CUST0000688346,203.22,30
CUST0000688474,45.989999999999995,9
CUST0000688867,1649.7599999999989,134
CUST0000688872,350.5499999999997,90
CUST0000689173,0.49,1
CUST0000689293,1142.4799999999993,63
CUST0000689445,60.589999999999996,3
CUST0000689627,84.66,21
CUST0000689800,4285.47000000001,613
CUST0000689905,3258.0499999999915,85
CUST0000689944,37.03,5
CUST0000690034,300.4200000000001,6
CUST0000690291,90.18,8
CUST0000690430,2282.1900000000014,42
CUST0000690457,297.2900000000001,31
CUST0000690481,817.4599999999997,78
CUST0000690650,4375.740000000013,394
CUST0000690721,1652.6399999999958,151
CUST0000690958,179.3799999999999,24
CUST0000691024,27.260000000000005,9
CUST0000691049,41.749999999999986,1
CUST0000691264,160.7000000000001,12
CUST0000691334,1703.2200000000007,69
CUST0000692015,2448.969999999998,203
CUST0000692058,274.05,45
CUST0000692088,440.67000000000013,41
CUST0000692260,4245.909999999965,324
CUST0000692485,515.8400000000003,44
CUST0000692661,2972.7200000000125,117
CUST0000692687,1597.0499999999975,24
CUST0000692984,192.96,5
CUST0000693014,1685.0400000000006,113
CUST0000693113,2935.700000000003,157
CUST0000693232,25.759999999999998,6
CUST0000693463,2988.5,104
CUST0000693465,2606.370000000002,100
CUST0000693737,4738.400000000017,374
CUST0000693928,4327.970000000019,662
CUST0000694237,199.32,20
CUST0000694366,2941.4600000000078,195
CUST0000694372,230.83000000000004,22
CUST0000694395,741.6100000000005,29
CUST0000694841,16.56,6
CUST0000694856,198.38000000000005,30
CUST0000694871,0.9299999999999999,1
CUST0000694962,229.0300000000001,31
CUST0000695341,1074.5499999999993,72
CUST0000695407,470.45000000000044,43
CUST0000695418,6053.379999999992,194
CUST0000695535,204.17,16
CUST0000696106,1449.5900000000024,132
CUST0000696692,1353.930000000003,94
CUST0000696851,1113.0499999999997,55
CUST0000696947,1778.0800000000002,167
CUST0000697061,696.0800000000005,34
CUST0000697113,541.5699999999998,40
CUST0000697309,2.04,1
CUST0000697356,1942.4099999999994,96
CUST0000697443,1334.9199999999964,95
CUST0000697528,2451.6200000000063,106
CUST0000697836,3373.529999999998,353
CUST0000697945,312.8800000000001,25
CUST0000698121,771.8899999999994,12
CUST0000698369,74.64000000000003,4
CUST0000698395,5961.500000000032,99
CUST0000698770,1339.950000000001,79
CUST0000698870,343.35999999999984,17
CUST0000699050,93.43,11
CUST0000699237,38.56,5
CUST0000699276,2981.160000000013,142
CUST0000699367,1041.0499999999997,209
CUST0000699414,497.44999999999953,63
CUST0000699742,7123.760000000025,432
CUST0000699850,800.0399999999995,54
CUST0000700137,48.47999999999999,13
CUST0000700288,129.7,1
CUST0000700591,0.03,1
CUST0000701142,1937.9099999999974,197
CUST0000701172,168.49999999999997,8
CUST0000701483,442.67000000000013,47
CUST0000701603,5389.170000000001,265
CUST0000701700,1477.4500000000019,77
CUST0000702039,13.08,1
CUST0000703243,557.5899999999997,86
CUST0000703259,642.1599999999986,73
CUST0000703444,2060.49,215
CUST0000703687,657.0500000000005,117
CUST0000703822,2240.7100000000046,85
CUST0000704073,20.97,1
CUST0000705186,23.13,10
CUST0000705250,1342.130000000002,101
CUST0000705251,4386.69,244
CUST0000705865,3.48,1
CUST0000705880,487.61,22
CUST0000705963,609.7100000000005,62
CUST0000706178,182.62999999999988,17
CUST0000706303,34.28,10
CUST0000706915,674.8199999999977,207
CUST0000707553,1971.2699999999911,296
CUST0000707560,461.1099999999999,30
CUST0000707701,16.490000000000002,1
CUST0000707770,141.70999999999987,35
CUST0000707875,1924.0600000000022,277
CUST0000707905,5.69,1
CUST0000708140,26.86,4
CUST0000708142,12.100000000000001,1
CUST0000708550,113.07999999999997,14
CUST0000708577,611.0200000000008,88
CUST0000708714,346.34000000000015,24
CUST0000708739,105.46000000000004,5
CUST0000708744,6.4799999999999995,5
CUST0000708813,2784.0199999999836,85
CUST0000709486,286.5,44
CUST0000709525,1067.8900000000003,18
CUST0000709956,290.68999999999994,9
CUST0000710421,3558.600000000001,92
CUST0000710499,145.58999999999997,11
CUST0000711122,20.439999999999998,1
CUST0000711167,1342.7300000000082,226
CUST0000711368,86.90000000000002,2
CUST0000711617,319.31000000000006,8
CUST0000711734,6.89,1
CUST0000711788,256.9799999999999,56
CUST0000711881,687.5300000000003,28
CUST0000712188,1524.229999999999,108
CUST0000712379,1.83,1
CUST0000712923,57.77,8
CUST0000712948,256.15,49
CUST0000713060,1884.3099999999934,99
CUST0000713129,12.88,1
CUST0000713144,110.26999999999995,6
CUST0000713315,254.59,16
CUST0000713486,210.95999999999967,71
CUST0000713789,28.749999999999993,3
CUST0000713874,97.04999999999997,41
CUST0000713877,3143.590000000003,267
CUST0000713934,188.71999999999989,36
CUST0000714089,1403.020000000001,188
CUST0000714492,0.06,2
CUST0000714601,53.12,2
CUST0000714746,515.2300000000001,89
CUST0000715014,7.02,1
CUST0000715047,11.060000000000002,1
CUST0000715087,34.82,4
CUST0000715380,11.09,2
CUST0000715467,1922.400000000002,120
CUST0000715676,1991.2900000000072,146
CUST0000716219,11.44,1
CUST0000716427,57.830000000000005,1
CUST0000716624,833.2400000000002,59
CUST0000717077,1400.7800000000016,148
CUST0000717337,4360.200000000003,282
CUST0000717372,1.28,1
CUST0000717402,65.69,5
CUST0000717641,0.93,1
CUST0000717649,52.300000000000004,3
CUST0000717763,211.69,12
CUST0000717840,1120.4300000000023,205
CUST0000718427,42.18000000000001,15
CUST0000719018,14.61,1
CUST0000719553,171.68999999999994,23
CUST0000719710,44.15,3
CUST0000719941,12.840000000000002,1
CUST0000720080,260.4999999999999,64
CUST0000720348,236.99,33
CUST0000720371,55.85,8
CUST0000720755,33.32,1
CUST0000720813,29.880000000000003,3
CUST0000721005,234.15,24
CUST0000721310,64.66,1
CUST0000721354,356.30000000000024,12
CUST0000721663,37.879999999999995,5
CUST0000721845,642.2099999999997,66
CUST0000721930,50.49000000000001,10
CUST0000722023,29.279999999999998,14
CUST0000722230,2119.8599999999997,277
CUST0000722390,6.48,1
CUST0000722574,10.99,1
CUST0000722790,361.8400000000001,30
CUST0000722945,566.1399999999995,49
CUST0000722982,2396.7100000000005,94
CUST0000723002,389.85999999999996,46
CUST0000723580,1467.9300000000026,108
CUST0000724190,3304.709999999991,265
CUST0000724205,1035.7999999999993,75
CUST0000724208,2412.7000000000144,165
CUST0000724321,68.32000000000001,5
CUST0000724406,438.36000000000007,57
CUST0000724424,2972.1299999999974,134
CUST0000724854,78.07999999999996,16
CUST0000724998,1094.2699999999993,83
CUST0000725068,1280.1799999999987,87
CUST0000725392,7.26,2
CUST0000725480,640.68,93
CUST0000725482,4.32,2
CUST0000725494,867.2899999999992,177
CUST0000725592,343.3899999999998,8
CUST0000725670,1506.7899999999993,67
CUST0000725725,148.16000000000005,67
CUST0000726295,1227.5,207
CUST0000726362,1477.860000000002,39
CUST0000726483,10.84,1
CUST0000726543,4313.039999999994,192
CUST0000726635,1.57,1
CUST0000726888,324.7899999999997,42
CUST0000726971,0.34,2
CUST0000727182,1030.7599999999989,73
CUST0000727215,305.57000000000005,55
CUST0000727779,432.79,20
CUST0000727833,368.81999999999994,38
CUST0000727862,174.84999999999994,35
CUST0000728097,748.9700000000006,145
CUST0000728164,916.5699999999994,87
CUST0000728277,1751.0299999999936,164
CUST0000728571,1985.4,125
CUST0000728760,1789.3899999999999,194
CUST0000728841,8.25,1
CUST0000728882,4.71,1
CUST0000728918,419.0199999999998,49
CUST0000728979,62.029999999999994,3
CUST0000729056,1778.6700000000012,127
CUST0000729097,106.8,13
CUST0000729397,2019.1799999999964,194
CUST0000729516,32.06,9
CUST0000729898,117.78000000000003,21
CUST0000730021,71.57000000000001,16
CUST0000730173,39.68000000000001,2
CUST0000730199,234.87000000000003,35
CUST0000730320,1.82,1
CUST0000730353,5725.990000000007,134
CUST0000730395,7.579999999999999,1
CUST0000730476,314.09999999999985,28
CUST0000730479,1231.6899999999991,75
CUST0000730614,863.9299999999963,242
CUST0000730815,18.7,7
CUST0000731373,286.17,50
CUST0000731413,2004.2399999999955,145
CUST0000731762,362.10999999999984,35
CUST0000732049,24.490000000000006,5
CUST0000732461,6.139999999999999,4
CUST0000732836,2341.850000000002,660
CUST0000732985,31.64,12
CUST0000733029,129.54,39
CUST0000733209,2632.229999999996,146
CUST0000733822,582.5800000000003,112
CUST0000733828,87.78000000000002,14
CUST0000733897,578.5700000000003,19
CUST0000734005,2186.3700000000003,132
CUST0000734039,203.70000000000005,16
CUST0000734554,8.96,1
CUST0000734637,45.61,1
CUST0000734827,1401.3299999999995,113
CUST0000734885,604.0400000000004,69
CUST0000735077,563.0600000000009,19
CUST0000735379,189.06999999999988,18
CUST0000735706,92.39999999999998,4
CUST0000735801,32.36000000000001,1
CUST0000736259,3637.6499999999755,480
CUST0000736409,13.31,1
CUST0000736933,15.200000000000001,1
CUST0000737119,479.3599999999999,42
CUST0000737314,3.15,1
CUST0000737373,3241.2000000000066,334
CUST0000737688,3134.550000000015,138
CUST0000737915,4121.619999999995,159
CUST0000738078,7.68,1
CUST0000738098,3523.7199999999993,70
CUST0000738183,62.300000000000004,5
CUST0000739208,609.719999999999,76
CUST0000739370,2549.2300000000027,74
CUST0000740028,1427.970000000001,46
CUST0000740133,1487.449999999996,214
CUST0000740535,33.76,3
CUST0000740844,26.45,1
CUST0000740845,408.0200000000001,39
CUST0000740863,73.02,4
CUST0000741143,3166.989999999994,95
CUST0000741224,4653.199999999999,266
CUST0000741274,346.2299999999998,26
CUST0000741361,38.88,1
CUST0000741685,7.160000000000001,1
CUST0000741765,963.5199999999986,154
CUST0000741801,393.47000000000037,33
CUST0000741966,11.069999999999999,1
CUST0000742196,736.2399999999993,139
CUST0000742753,29.780000000000005,1
CUST0000742968,782.6699999999998,130
CUST0000743676,1975.2599999999934,82
CUST0000744032,5.34,2
CUST0000744050,2069.359999999993,147
CUST0000744271,4379.239999999999,131
CUST0000744374,622.9399999999985,164
CUST0000744571,2696.299999999998,218
CUST0000744587,133.42000000000007,23
CUST0000744624,3380.179999999998,77
CUST0000744645,872.4499999999996,113
CUST0000744653,84.23999999999998,11
CUST0000744787,1819.5999999999917,378
CUST0000744854,1469.669999999997,66
CUST0000744925,3383.020000000001,248
CUST0000744976,2563.5100000000007,139
CUST0000745119,3.6,1
CUST0000745452,24.560000000000002,1
CUST0000745988,4.76,1
CUST0000745995,8.48,5
CUST0000746165,137.17,50
CUST0000746234,1288.2599999999986,144
CUST0000746315,861.8299999999987,108
CUST0000746359,3133.3100000000886,777
CUST0000746502,98.29000000000006,45
CUST0000746630,1882.639999999999,235
CUST0000746809,37.39000000000001,5
CUST0000746862,60.94,4
CUST0000747344,79.33000000000001,34
CUST0000747426,1720.8700000000013,168
CUST0000747752,1281.1800000000007,56
CUST0000748260,17.560000000000002,7
CUST0000748625,1162.2499999999977,64
CUST0000748686,6.49,2
CUST0000749091,1139.1999999999987,168
CUST0000749213,85.96999999999998,10
CUST0000749264,2185.2599999999984,78
CUST0000749956,285.85999999999984,29
CUST0000750072,2777.200000000006,117
CUST0000750549,2737.630000000002,241
CUST0000750925,13.929999999999998,1
CUST0000751357,227.70999999999992,31
CUST0000751452,2.91,1
CUST0000751821,5254.79000000001,456
CUST0000752292,164.73000000000005,48
CUST0000752305,121.65000000000003,23
CUST0000752500,614.1000000000003,76
CUST0000752545,18.169999999999998,8
CUST0000752715,3411.3500000000167,165
CUST0000752874,718.5000000000002,20
CUST0000752951,237.54000000000002,19
CUST0000753263,629.4899999999965,122
CUST0000753352,978.930000000001,34
CUST0000753421,12.51,1
CUST0000753729,85.58000000000001,9
CUST0000753818,976.1900000000005,50
CUST0000753950,33.21,4
CUST0000754299,23.330000000000005,4
CUST0000754655,241.07999999999998,56
CUST0000754664,403.77,79
CUST0000754753,161.02999999999986,55
CUST0000755563,35.00000000000001,7
CUST0000755583,84.0,17
CUST0000755734,526.8600000000001,51
CUST0000756098,48.12,10
CUST0000756203,1.3,1
CUST0000756628,1242.1699999999994,110
CUST0000756732,10.4,2
CUST0000756805,193.9099999999999,14
CUST0000757203,3444.4300000000126,225
CUST0000757252,7.529999999999999,1
CUST0000757309,733.6700000000001,46
CUST0000757371,52.660000000000004,22
CUST0000757582,942.9800000000014,288
CUST0000758105,1891.569999999995,328
CUST0000758238,204.53000000000006,15
CUST0000758403,63.64,16
CUST0000758801,19.95,1
CUST0000758911,3107.6800000000017,384
CUST0000759041,9.56,6
CUST0000759306,4.8,3
CUST0000759545,455.11999999999915,47
CUST0000759603,12.15,1
CUST0000759622,199.36999999999998,18
CUST0000759771,633.3900000000015,57
CUST0000759792,144.51,20
CUST0000759943,642.6700000000001,15
CUST0000759949,2714.9400000000037,169
CUST0000760115,1881.7100000000014,153
CUST0000760393,6136.479999999984,202
CUST0000760436,276.2899999999999,36
CUST0000760686,3.5700000000000003,2
CUST0000760764,30.509999999999998,7
CUST0000760869,67.78999999999999,3
CUST0000760909,12.199999999999998,1
CUST0000760924,1.94,1
CUST0000760937,305.03999999999996,48
CUST0000761005,5362.489999999965,173
CUST0000761326,2272.1800000000003,76
CUST0000761811,334.79999999999944,69
CUST0000761936,2.39,1
CUST0000762076,720.9900000000004,54
CUST0000762118,3435.7300000000196,145
CUST0000762485,291.89000000000004,34
CUST0000762902,13.45,1
CUST0000762907,234.2400000000001,49
CUST0000763030,8550.590000000018,104
CUST0000763129,153.85000000000002,8
CUST0000763358,466.75999999999993,55
CUST0000763608,308.7200000000002,83
CUST0000763659,164.7999999999999,38
CUST0000763704,22.549999999999997,2
CUST0000764077,1328.5999999999929,108
CUST0000764276,4928.060000000007,203
CUST0000764520,3463.6999999999784,274
CUST0000764768,77.89999999999999,4
CUST0000765586,1108.2699999999998,62
CUST0000765723,612.2999999999998,73
CUST0000765740,212.92,15
CUST0000766155,509.20999999999947,124
CUST0000766169,1069.5400000000002,95
CUST0000766193,1799.6100000000022,131
CUST0000766418,0.01,1
CUST0000766744,111.06999999999998,5
CUST0000766908,117.44000000000003,8
CUST0000767090,0.01,1
CUST0000767141,88.39999999999996,23
CUST0000767153,3.45,1
CUST0000767244,992.4200000000022,156
CUST0000767293,46.64,1
CUST0000767319,0.86,1
CUST0000767429,0.04,4
CUST0000767525,1692.4599999999987,99
CUST0000767872,74.27999999999997,25
CUST0000767888,3172.2400000000284,146
CUST0000768294,85.58999999999999,22
CUST0000768393,5720.819999999985,121
CUST0000768513,0.86,1
CUST0000768576,4.8100000000000005,1
CUST0000768676,4.36,2
CUST0000769276,12.370000000000001,4
CUST0000769692,38.3,12
CUST0000770036,383.17000000000013,21
CUST0000770451,945.87,74
CUST0000771292,27.459999999999997,3
CUST0000771531,571.8700000000006,107
CUST0000771758,1247.8300000000022,169
CUST0000772017,25.87,2
CUST0000772274,421.6199999999995,116
CUST0000772370,197.53000000000003,26
CUST0000772385,44.00000000000001,5
CUST0000772608,1415.5800000000004,332
CUST0000772617,1140.2399999999986,111
CUST0000772661,1163.2000000000003,98
CUST0000773129,7.2299999999999995,2
CUST0000773381,376.75999999999937,36
CUST0000773721,120.7,14
CUST0000774006,206.09,6
CUST0000774924,106.35000000000004,24
CUST0000774988,38.19,7
CUST0000775212,2237.0400000000027,366
CUST0000775362,672.4100000000002,79
CUST0000775922,1408.229999999997,215
CUST0000776056,1636.219999999994,79
CUST0000776068,3741.6900000000055,191
CUST0000776226,196.28,42
CUST0000776361,17.15,3
CUST0000776575,106.99000000000002,9
CUST0000776591,493.16999999999865,141
CUST0000776916,96.84000000000002,13
CUST0000777126,972.5299999999984,106
CUST0000777452,295.4,98
CUST0000777454,198.4199999999998,23
CUST0000777734,432.9100000000002,17
CUST0000777787,17.18,1
CUST0000777842,3561.289999999996,199
CUST0000778176,32.260000000000005,10
CUST0000778224,1339.5200000000018,145
CUST0000779812,625.5400000000002,212
CUST0000779956,849.4200000000003,62
CUST0000780100,1651.1600000000005,89
CUST0000780146,772.0600000000003,93
CUST0000780442,14.030000000000003,1
CUST0000780587,0.39,1
CUST0000780652,810.9799999999992,232
CUST0000780822,10.659999999999998,2
CUST0000780835,1768.3899999999987,305
CUST0000780880,166.95999999999998,62
CUST0000780958,1357.5099999999977,125
CUST0000781005,5020.120000000012,292
CUST0000781190,582.5400000000003,84
CUST0000781259,1689.0000000000014,56
CUST0000781826,213.42999999999995,17
CUST0000781911,47.529999999999994,2
CUST0000782062,2941.2400000000184,136
CUST0000782246,1571.73,141
CUST0000782307,0.03,1
CUST0000782392,5.529999999999999,1
CUST0000782600,490.59000000000003,31
CUST0000782631,4013.5900000000006,262
CUST0000783073,437.20999999999947,171
CUST0000783429,181.4,10
CUST0000783946,462.3499999999998,52
CUST0000784004,1585.0800000000013,155
CUST0000784006,1229.5199999999938,111
CUST0000784166,64.88,11
CUST0000784298,154.51,24
CUST0000784376,1.5,1
CUST0000784547,450.88999999999993,40
CUST0000784973,1613.2099999999969,25
CUST0000785166,24.04,1
CUST0000785295,1547.3199999999981,93
CUST0000785369,25.12,5
CUST0000785475,275.34,18
CUST0000785478,1157.2200000000073,144
CUST0000785583,992.3800000000025,152
CUST0000785611,2778.7900000000036,152
CUST0000785769,1749.949999999998,78
CUST0000785789,2321.4499999999957,42
CUST0000785984,61.4,8
CUST0000786243,1060.5899999999986,94
CUST0000786608,1110.2700000000013,28
CUST0000786778,259.6100000000001,43
CUST0000786966,125.94999999999997,18
CUST0000787036,315.0700000000001,10
CUST0000787129,63.589999999999996,7
CUST0000787270,2.4299999999999997,1
CUST0000787337,395.41,3
CUST0000787465,2440.3800000000015,114
CUST0000787661,125.81999999999996,44
CUST0000788031,50.07000000000001,3
CUST0000788111,771.68,75
CUST0000788315,46.919999999999995,3
CUST0000788459,3.1300000000000003,1
CUST0000788532,84.33000000000001,36
CUST0000788616,3971.030000000008,255
CUST0000788668,1076.57,54
CUST0000788910,9.979999999999999,1
CUST0000789075,60.58999999999999,15
CUST0000789114,234.39999999999995,40
CUST0000789469,38.80999999999999,6
CUST0000789574,3862.6300000000115,163
CUST0000790651,28.32,4
CUST0000790691,4996.710000000003,267
CUST0000790937,1375.7600000000011,55
CUST0000791300,9.41,1
CUST0000791687,71.44000000000001,7
CUST0000792017,32.03,1
CUST0000792272,432.09,36
CUST0000792811,1305.2899999999988,90
CUST0000793074,8602.570000000034,600
CUST0000793281,169.51000000000002,10
CUST0000793310,1554.1500000000017,115
CUST0000793321,115.31999999999996,24
CUST0000793465,2300.2800000000057,148
CUST0000793540,245.2199999999999,59
CUST0000793613,1.78,1
CUST0000794349,2086.4399999999937,119
CUST0000794394,253.4799999999998,59
CUST0000794432,3697.160000000002,115
CUST0000794691,163.12,30
CUST0000794762,8.13,1
CUST0000794797,3519.6600000000303,327
CUST0000794814,121.71999999999994,13
CUST0000794930,259.44000000000005,18
CUST0000795313,152.4300000000001,28
CUST0000795550,357.76,40
CUST0000795922,31.810000000000002,3
CUST0000795954,868.64,49
CUST0000796072,556.3300000000003,33
CUST0000796175,5.01,1
CUST0000796287,3130.5,236
CUST0000796363,657.6799999999995,56
CUST0000797024,668.9999999999995,28
CUST0000797094,1065.8499999999983,123
CUST0000797294,18.87,2
CUST0000797664,89.43,8
CUST0000797753,4832.5799999999945,263
CUST0000797755,684.2600000000009,108
CUST0000797981,708.7500000000003,16
CUST0000798179,4003.9199999999914,233
CUST0000798688,152.63000000000005,24
CUST0000798970,63.559999999999995,3
CUST0000799729,1.78,2
CUST0000799807,2793.0600000000004,114
CUST0000800237,365.9199999999997,17
CUST0000800320,111.43,6
CUST0000800342,128.13,17
CUST0000800630,24.290000000000003,1
CUST0000801309,136.26000000000002,2
CUST0000801895,747.0100000000016,84
CUST0000802332,8.52,6
CUST0000802534,1218.3600000000006,126
CUST0000802910,2035.8900000000003,249
CUST0000803009,112.45000000000002,5
CUST0000803065,579.8899999999992,40
CUST0000803106,2497.7199999999893,139
CUST0000803113,419.76,177
CUST0000803214,28.68,1
CUST0000804275,164.24999999999994,8
CUST0000804462,1235.1000000000004,323
